fecha_hecho,delito,sexo,edad,colonia_catalogo,alcaldia_catalogo,latitud,longitud,anio_hecho,mes_hecho,dia_hecho,indice_alcaldia,,
04/09/2021,USURPACIÓN DE IDENTIDAD,0,54,Pedregal De Santo Domingo,Coyoacán,19.32723167,-99.16724369,2021,9,4,2.00,,
04/09/2021,USURPACIÓN DE IDENTIDAD,1,40,Pueblo Tizapan,Álvaro Obregón,19.33831982,-99.19848248,2021,9,4,15.00,,
04/09/2021,USURPACIÓN DE IDENTIDAD,0,38,Santa Maria La Ribera,Cuauhtémoc,19.44601121,-99.1575703,2021,9,4,4.00,,
04/09/2021,USURPACIÓN DE IDENTIDAD,1,57,Lomas De Zaragoza,Iztapalapa,19.35517451,-98.99655305,2021,9,4,7.00,,
05/09/2021,USURPACIÓN DE IDENTIDAD,1,66,Residencial Emperadores,Benito Juárez,19.37024389,-99.15742189,2021,9,5,1.00,,
05/09/2021,USURPACIÓN DE IDENTIDAD,0,57,Granjas Mexico,Iztacalco,19.40043092,-99.0911977,2021,9,5,6.00,,
05/09/2021,USURPACIÓN DE IDENTIDAD,0,27,Barrio Santa Ana Norte,Tláhuac,19.30313814,-99.03741003,2021,9,5,12.00,,
06/09/2021,USURPACIÓN DE IDENTIDAD,1,42,Barrio Santa Catarina,Coyoacán,19.34753693,-99.1676496,2021,9,6,2.00,,
06/09/2021,USURPACIÓN DE IDENTIDAD,1,26,Progresista,Iztapalapa,19.35848543,-99.06475335,2021,9,6,7.00,,
06/09/2021,USURPACIÓN DE IDENTIDAD,0,72,La Esperanza,Iztapalapa,19.3176085,-99.07473296,2021,9,6,7.00,,
06/09/2021,USURPACIÓN DE IDENTIDAD,1,62,Centro De Azcapotzalco,Azcapotzalco,19.48477784,-99.18832541,2021,9,6,0.00,,
06/09/2021,USURPACIÓN DE IDENTIDAD,1,26,Barrio San Pablo,Iztapalapa,19.35696424,-99.09033421,2021,9,6,7.00,,
06/09/2021,USURPACIÓN DE IDENTIDAD,1,58,El Molino,Iztapalapa,19.35549599,-99.08725664,2021,9,6,7.00,,
06/09/2021,USURPACIÓN DE IDENTIDAD,1,75,Agricola Oriental,Iztacalco,19.40124429,-99.07252371,2021,9,6,6.00,,
06/09/2021,USURPACIÓN DE IDENTIDAD,0,61,Lomas De Chapultepec Iv Seccion,Miguel Hidalgo,19.42116745,-99.20821038,2021,9,6,9.00,,
06/09/2021,USURPACIÓN DE IDENTIDAD,0,33,Tlacoquemecatl,Benito Juárez,19.37802149,-99.17194784,2021,9,6,1.00,,
06/09/2021,USURPACIÓN DE IDENTIDAD,0,44,12 De Diciembre,Iztapalapa,19.33003866,-99.09986946,2021,9,6,7.00,,
06/09/2021,USURPACIÓN DE IDENTIDAD,1,35,Lomas De Plateros,Álvaro Obregón,19.36732127,-99.20420095,2021,9,6,15.00,,
07/09/2021,USURPACIÓN DE IDENTIDAD,0,25,Daniel Garza,Miguel Hidalgo,19.40362984,-99.19852506,2021,9,7,9.00,,
07/09/2021,USURPACIÓN DE IDENTIDAD,1,27,Tlapechico,Álvaro Obregón,19.37710905,-99.2452392,2021,9,7,15.00,,
07/09/2021,USURPACIÓN DE IDENTIDAD,0,40,Granjas Navidad,Cuajimalpa de Morelos,19.37383177,-99.28449288,2021,9,7,3.00,,
07/09/2021,USURPACIÓN DE IDENTIDAD,1,24,Barrio San Marcos,Azcapotzalco,19.48603257,-99.18020904,2021,9,7,0.00,,
07/09/2021,USURPACIÓN DE IDENTIDAD,0,24,Irrigacion,Miguel Hidalgo,19.43885197,-99.20698822,2021,9,7,9.00,,
07/09/2021,USURPACIÓN DE IDENTIDAD,0,31,San Francisco Culhuacan Barrio De San Juan,Coyoacán,19.33741883,-99.12178203,2021,9,7,2.00,,
07/09/2021,USURPACIÓN DE IDENTIDAD,1,69,Industrial,Gustavo A. Madero,19.47223551,-99.12722737,2021,9,7,5.00,,
07/09/2021,USURPACIÓN DE IDENTIDAD,0,70,Narvarte Oriente,Benito Juárez,19.39013511,-99.15012002,2021,9,7,1.00,,
07/09/2021,USURPACIÓN DE IDENTIDAD,1,65,Barrio San Agustin Pueblo San Juan Ixtayopan,Tláhuac,19.24429966,-98.99800837,2021,9,7,12.00,,
07/09/2021,USURPACIÓN DE IDENTIDAD,0,37,Jardines Del Pedregal,Álvaro Obregón,19.32369693,-99.20036025,2021,9,7,15.00,,
07/09/2021,USURPACIÓN DE IDENTIDAD,0,37,Roma Norte,Cuauhtémoc,19.41539914,-99.15891963,2021,9,7,4.00,,
08/09/2021,USURPACIÓN DE IDENTIDAD,0,33,Credito Constructor,Benito Juárez,19.36379007,-99.18215092,2021,9,8,1.00,,
08/09/2021,USURPACIÓN DE IDENTIDAD,0,48,Jardin Balbuena,Venustiano Carranza,19.41641717,-99.09901857,2021,9,8,13.00,,
08/09/2021,USURPACIÓN DE IDENTIDAD,1,12,Ciudad De Los Deportes,Benito Juárez,19.38521278,-99.17764708,2021,9,8,1.00,,
08/09/2021,USURPACIÓN DE IDENTIDAD,0,38,San Juan De Aragon Vii Seccion,Gustavo A. Madero,19.47241252,-99.0782395,2021,9,8,5.00,,
08/09/2021,USURPACIÓN DE IDENTIDAD,0,27,Tacuba,Miguel Hidalgo,19.46021435,-99.18782629,2021,9,8,9.00,,
08/09/2021,USURPACIÓN DE IDENTIDAD,1,32,Loma Del Padre,Cuajimalpa de Morelos,19.34239883,-99.31083664,2021,9,8,3.00,,
09/09/2021,USURPACIÓN DE IDENTIDAD,0,27,Moctezuma 2a. Seccion,Venustiano Carranza,19.43891108,-99.09181624,2021,9,9,13.00,,
09/09/2021,USURPACIÓN DE IDENTIDAD,1,42,Polanco Ii Seccion,Miguel Hidalgo,19.43535516,-99.20150802,2021,9,9,9.00,,
09/09/2021,USURPACIÓN DE IDENTIDAD,0,35,Leyes De Reforma 3a Seccion,Iztapalapa,19.37668612,-99.06244487,2021,9,9,7.00,,
09/09/2021,USURPACIÓN DE IDENTIDAD,0,35,Santa Teresa,La Magdalena Contreras,19.30840717,-99.23187062,2021,9,9,8.00,,
09/09/2021,USURPACIÓN DE IDENTIDAD,1,75,Industrial,Gustavo A. Madero,19.47615652,-99.12529439,2021,9,9,5.00,,
09/09/2021,USURPACIÓN DE IDENTIDAD,0,45,Ampliacion Gabriel Ramos Millan,Iztacalco,19.38784934,-99.09954339,2021,9,9,6.00,,
09/09/2021,USURPACIÓN DE IDENTIDAD,1,31,Cove,Álvaro Obregón,19.40183015,-99.19909503,2021,9,9,15.00,,
09/09/2021,USURPACIÓN DE IDENTIDAD,1,32,Culhuacan Ctm Seccion Vi,Coyoacán,19.32298831,-99.11456779,2021,9,9,2.00,,
09/09/2021,USURPACIÓN DE IDENTIDAD,0,41,Portales Oriente,Benito Juárez,19.36843322,-99.14000005,2021,9,9,1.00,,
10/09/2021,USURPACIÓN DE IDENTIDAD,0,35,Pueblo San Juan Tlihuaca,Azcapotzalco,19.49295658,-99.20027945,2021,9,10,0.00,,
10/09/2021,USURPACIÓN DE IDENTIDAD,1,59,Campamento 2 De Octubre,Iztacalco,19.38627472,-99.11393434,2021,9,10,6.00,,
10/09/2021,USURPACIÓN DE IDENTIDAD,1,29,Lomas De Chapultepec Iv Seccion,Miguel Hidalgo,19.42210957,-99.20589656,2021,9,10,9.00,,
10/09/2021,USURPACIÓN DE IDENTIDAD,0,38,Roma Norte,Cuauhtémoc,19.41419832,-99.16334398,2021,9,10,4.00,,
10/09/2021,USURPACIÓN DE IDENTIDAD,0,65,Del Valle Centro,Benito Juárez,19.37920373,-99.17030632,2021,9,10,1.00,,
10/09/2021,USURPACIÓN DE IDENTIDAD,0,26,San Juan De Aragon Vi Seccion,Gustavo A. Madero,19.46855278,-99.06707,2021,9,10,5.00,,
10/09/2021,USURPACIÓN DE IDENTIDAD,1,28,Narciso Mendoza,Tlalpan,19.28853599,-99.12551777,2021,9,10,11.00,,
10/09/2021,USURPACIÓN DE IDENTIDAD,1,80,Cristo Rey,Álvaro Obregón,19.38866821,-99.20626268,2021,9,10,15.00,,
10/09/2021,USURPACIÓN DE IDENTIDAD,0,54,Argentina Poniente,Miguel Hidalgo,19.45838091,-99.20230463,2021,9,10,9.00,,
10/09/2021,USURPACIÓN DE IDENTIDAD,1,51,Cove,Álvaro Obregón,19.40284798,-99.19816929,2021,9,10,15.00,,
11/09/2021,USURPACIÓN DE IDENTIDAD,0,20,La Esmeralda,Gustavo A. Madero,19.48977318,-99.08540905,2021,9,11,5.00,,
11/09/2021,USURPACIÓN DE IDENTIDAD,0,64,Merced Gomez,Álvaro Obregón,19.36633727,-99.21008348,2021,9,11,15.00,,
11/09/2021,USURPACIÓN DE IDENTIDAD,0,29,Ex Hacienda San Juan De Dios,Tlalpan,19.28571085,-99.13556367,2021,9,11,11.00,,
11/09/2021,USURPACIÓN DE IDENTIDAD,0,28,Belisario Dominguez Seccion Xvi,Tlalpan,19.29214857,-99.15940672,2021,9,11,11.00,,
11/09/2021,USURPACIÓN DE IDENTIDAD,0,29,Parque San Andres,Coyoacán,19.3425276,-99.1467011,2021,9,11,2.00,,
11/09/2021,USURPACIÓN DE IDENTIDAD,1,43,Casa Blanca,Iztapalapa,19.33103832,-99.06700954,2021,9,11,7.00,,
11/09/2021,USURPACIÓN DE IDENTIDAD,0,29,Parque San Andres,Coyoacán,19.34251596,-99.14669171,2021,9,11,2.00,,
11/09/2021,USURPACIÓN DE IDENTIDAD,0,48,Puente Blanco,Iztapalapa,19.32571809,-99.06289744,2021,9,11,7.00,,
12/09/2021,USURPACIÓN DE IDENTIDAD,0,61,Ampliacion Las Aguilas,Álvaro Obregón,19.35102956,-99.21906352,2021,9,12,15.00,,
12/09/2021,USURPACIÓN DE IDENTIDAD,0,29,San Simon Ticumac,Benito Juárez,19.37415818,-99.14761014,2021,9,12,1.00,,
12/09/2021,USURPACIÓN DE IDENTIDAD,1,41,Triunfo De La Republica,Gustavo A. Madero,19.49093931,-99.10861865,2021,9,12,5.00,,
13/09/2021,USURPACIÓN DE IDENTIDAD,1,39,Anzures,Miguel Hidalgo,19.42598016,-99.17796537,2021,9,13,9.00,,
13/09/2021,USURPACIÓN DE IDENTIDAD,1,38,Guadalupe Inn,Álvaro Obregón,19.3517913,-99.1862762,2021,9,13,15.00,,
13/09/2021,USURPACIÓN DE IDENTIDAD,0,24,Centro,Cuauhtémoc,19.43206062,-99.13848996,2021,9,13,4.00,,
13/09/2021,USURPACIÓN DE IDENTIDAD,0,53,Los Angeles,Iztapalapa,19.34499462,-99.06930631,2021,9,13,7.00,,
13/09/2021,USURPACIÓN DE IDENTIDAD,1,49,Ex-Hacienda De Guadalupe Chimalistac,Álvaro Obregón,19.35018845,-99.1865034,2021,9,13,15.00,,
13/09/2021,USURPACIÓN DE IDENTIDAD,1,18,El Jaguey,Azcapotzalco,19.48787364,-99.17343512,2021,9,13,0.00,,
13/09/2021,USURPACIÓN DE IDENTIDAD,1,68,Nueva Santa Maria,Azcapotzalco,19.46551311,-99.1656366,2021,9,13,0.00,,
13/09/2021,USURPACIÓN DE IDENTIDAD,1,68,Nueva Santa Maria,Azcapotzalco,19.46551305,-99.16562984,2021,9,13,0.00,,
13/09/2021,USURPACIÓN DE IDENTIDAD,1,62,Albert,Benito Juárez,19.37020344,-99.13949879,2021,9,13,1.00,,
14/09/2021,USURPACIÓN DE IDENTIDAD,0,31,Agricola Oriental,Iztacalco,19.40108166,-99.07448977,2021,9,14,6.00,,
14/09/2021,USURPACIÓN DE IDENTIDAD,1,28,Santa Fe Cuajimalpa,Cuajimalpa de Morelos,19.3593806,-99.27098572,2021,9,14,3.00,,
14/09/2021,USURPACIÓN DE IDENTIDAD,1,38,Anahuac I Seccion,Miguel Hidalgo,19.44015347,-99.18186575,2021,9,14,9.00,,
14/09/2021,USURPACIÓN DE IDENTIDAD,0,48,Extremadura Insurgentes,Benito Juárez,19.37656568,-99.18031901,2021,9,14,1.00,,
14/09/2021,USURPACIÓN DE IDENTIDAD,0,37,Isidro Fabela,Tlalpan,19.30062328,-99.1673997,2021,9,14,11.00,,
14/09/2021,USURPACIÓN DE IDENTIDAD,1,66,Santa Maria Ticoman,Gustavo A. Madero,19.51497464,-99.12979692,2021,9,14,5.00,,
14/09/2021,USURPACIÓN DE IDENTIDAD,0,25,El Vergel,Iztapalapa,19.31943036,-99.08053467,2021,9,14,7.00,,
14/09/2021,USURPACIÓN DE IDENTIDAD,0,44,Transito,Cuauhtémoc,19.41353509,-99.134646,2021,9,14,4.00,,
14/09/2021,USURPACIÓN DE IDENTIDAD,0,54,Chinampac De Juarez,Iztapalapa,19.3789303,-99.05057028,2021,9,14,7.00,,
14/09/2021,USURPACIÓN DE IDENTIDAD,1,33,Anahuac I Seccion,Miguel Hidalgo,19.44904117,-99.18003738,2021,9,14,9.00,,
14/09/2021,USURPACIÓN DE IDENTIDAD,0,47,La Martinica,Álvaro Obregón,19.3613367,-99.22630459,2021,9,14,15.00,,
14/09/2021,USURPACIÓN DE IDENTIDAD,1,36,Chinampac De Juarez,Iztapalapa,19.37439003,-99.04555207,2021,9,14,7.00,,
14/09/2021,USURPACIÓN DE IDENTIDAD,1,60,Tabacalera,Cuauhtémoc,19.43563609,-99.15460914,2021,9,14,4.00,,
15/09/2021,USURPACIÓN DE IDENTIDAD,1,28,Santa Maria La Ribera,Cuauhtémoc,19.44056322,-99.15725917,2021,9,15,4.00,,
15/09/2021,USURPACIÓN DE IDENTIDAD,0,38,Puerta Grande,Álvaro Obregón,19.35569388,-99.23489928,2021,9,15,15.00,,
15/09/2021,USURPACIÓN DE IDENTIDAD,1,26,Tabacalera,Cuauhtémoc,19.43527801,-99.15556759,2021,9,15,4.00,,
15/09/2021,USURPACIÓN DE IDENTIDAD,0,43,Anahuac Ii Seccion,Miguel Hidalgo,19.44577064,-99.17275988,2021,9,15,9.00,,
15/09/2021,USURPACIÓN DE IDENTIDAD,1,35,Ahuehuetes Anahuac,Miguel Hidalgo,19.44977968,-99.19081986,2021,9,15,9.00,,
15/09/2021,USURPACIÓN DE IDENTIDAD,0,36,Anahuac I Seccion,Miguel Hidalgo,19.43846431,-99.18349743,2021,9,15,9.00,,
15/09/2021,USURPACIÓN DE IDENTIDAD,1,67,Ampliacion El Santuario,Iztapalapa,19.35092935,-99.09316577,2021,9,15,7.00,,
15/09/2021,USURPACIÓN DE IDENTIDAD,0,19,1ro De Mayo,Cuajimalpa de Morelos,19.33878415,-99.32445265,2021,9,15,3.00,,
15/09/2021,USURPACIÓN DE IDENTIDAD,1,49,Ex-Hacienda El Rosario,Azcapotzalco,19.49574708,-99.20674548,2021,9,15,0.00,,
15/09/2021,USURPACIÓN DE IDENTIDAD,1,20,Barrio La Asuncion,Tláhuac,19.27294864,-99.00326103,2021,9,15,12.00,,
15/09/2021,USURPACIÓN DE IDENTIDAD,0,52,Santa Fe Cuajimalpa,Cuajimalpa de Morelos,19.36289819,-99.27402735,2021,9,15,3.00,,
15/09/2021,USURPACIÓN DE IDENTIDAD,1,27,Unidad Santa Cruz Meyehualco,Iztapalapa,19.34810264,-99.04588133,2021,9,15,7.00,,
15/09/2021,USURPACIÓN DE IDENTIDAD,0,64,Ampliacion Tepepan,Xochimilco,19.26585789,-99.12789881,2021,9,15,14.00,,
16/09/2021,USURPACIÓN DE IDENTIDAD,0,21,Del Recreo,Azcapotzalco,19.47394243,-99.1871506,2021,9,16,0.00,,
16/09/2021,USURPACIÓN DE IDENTIDAD,0,61,Jardines Del Pedregal De San Angel,Coyoacán,19.30312974,-99.19805646,2021,9,16,2.00,,
16/09/2021,USURPACIÓN DE IDENTIDAD,0,70,Lomas De Chapultepec Iii Seccion,Miguel Hidalgo,19.43300396,-99.21231564,2021,9,16,9.00,,
16/09/2021,USURPACIÓN DE IDENTIDAD,1,32,Ajusco,Coyoacán,19.31269816,-99.16421838,2021,9,16,2.00,,
16/09/2021,USURPACIÓN DE IDENTIDAD,1,55,D M Nacional,Gustavo A. Madero,19.47767629,-99.09516692,2021,9,16,5.00,,
16/09/2021,USURPACIÓN DE IDENTIDAD,0,67,Desarrollo Urbano Quetzalcoatl,Iztapalapa,19.33154534,-99.03589681,2021,9,16,7.00,,
17/09/2021,USURPACIÓN DE IDENTIDAD,1,41,Anahuac Ii Seccion,Miguel Hidalgo,19.44366291,-99.1743764,2021,9,17,9.00,,
17/09/2021,USURPACIÓN DE IDENTIDAD,1,52,Santa Fe Cuajimalpa,Cuajimalpa de Morelos,19.35593243,-99.28372264,2021,9,17,3.00,,
17/09/2021,USURPACIÓN DE IDENTIDAD,1,69,Ampliacion Potrerillo,La Magdalena Contreras,19.30690481,-99.26067531,2021,9,17,8.00,,
17/09/2021,USURPACIÓN DE IDENTIDAD,1,38,Pueblo Santa Ursula Xitla,Tlalpan,19.27855791,-99.17902071,2021,9,17,11.00,,
17/09/2021,USURPACIÓN DE IDENTIDAD,0,30,Centro,Cuauhtémoc,19.43389191,-99.1388306,2021,9,17,4.00,,
17/09/2021,USURPACIÓN DE IDENTIDAD,1,44,Pedregal De Santa Ursula,Coyoacán,19.3056403,-99.16131444,2021,9,17,2.00,,
17/09/2021,USURPACIÓN DE IDENTIDAD,1,19,Santa Cruz Atoyac,Benito Juárez,19.36822118,-99.16339282,2021,9,17,1.00,,
17/09/2021,USURPACIÓN DE IDENTIDAD,0,40,Maximino Avila Camacho,Gustavo A. Madero,19.47853453,-99.13618706,2021,9,17,5.00,,
17/09/2021,USURPACIÓN DE IDENTIDAD,1,34,El Centinela,Coyoacán,19.33728524,-99.14214849,2021,9,17,2.00,,
17/09/2021,USURPACIÓN DE IDENTIDAD,1,46,Pueblo San Lorenzo Tezonco,Iztapalapa,19.31105763,-99.0664503,2021,9,17,7.00,,
17/09/2021,USURPACIÓN DE IDENTIDAD,1,43,Josefa Ortiz De Dominguez,Benito Juárez,19.38741328,-99.14192051,2021,9,17,1.00,,
17/09/2021,USURPACIÓN DE IDENTIDAD,1,50,Santa Maria La Ribera,Cuauhtémoc,19.44128204,-99.15882111,2021,9,17,4.00,,
18/09/2021,USURPACIÓN DE IDENTIDAD,1,34,Del Valle Centro,Benito Juárez,19.38888778,-99.16526914,2021,9,18,1.00,,
18/09/2021,USURPACIÓN DE IDENTIDAD,1,28,Miguel De La Madrid Hurtado,Iztapalapa,19.33950292,-99.00111906,2021,9,18,7.00,,
18/09/2021,USURPACIÓN DE IDENTIDAD,0,26,1ra Ampliacion Presidentes,Álvaro Obregón,19.37593635,-99.22388703,2021,9,18,15.00,,
18/09/2021,USURPACIÓN DE IDENTIDAD,1,31,El Santuario,Iztapalapa,19.35566613,-99.09408876,2021,9,18,7.00,,
18/09/2021,USURPACIÓN DE IDENTIDAD,0,58,San Pedro Zacatenco,Gustavo A. Madero,19.50399604,-99.12167376,2021,9,18,5.00,,
18/09/2021,USURPACIÓN DE IDENTIDAD,1,31,Tacubaya,Miguel Hidalgo,19.4033225,-99.18632559,2021,9,18,9.00,,
19/09/2021,USURPACIÓN DE IDENTIDAD,0,53,Ahuehuetes Anahuac,Miguel Hidalgo,19.44963206,-99.18857351,2021,9,19,9.00,,
19/09/2021,USURPACIÓN DE IDENTIDAD,1,38,Portales Sur,Benito Juárez,19.35852502,-99.15035047,2021,9,19,1.00,,
19/09/2021,USURPACIÓN DE IDENTIDAD,0,41,Polanco V Seccion,Miguel Hidalgo,19.43371882,-99.1821447,2021,9,19,9.00,,
20/09/2021,USURPACIÓN DE IDENTIDAD,0,36,Guerrero,Cuauhtémoc,19.44315142,-99.14075008,2021,9,20,4.00,,
20/09/2021,USURPACIÓN DE IDENTIDAD,0,35,Escandon I Seccion,Miguel Hidalgo,19.4052395,-99.18022782,2021,9,20,9.00,,
20/09/2021,USURPACIÓN DE IDENTIDAD,1,31,Escandon Ii Seccion,Miguel Hidalgo,19.39906097,-99.17643785,2021,9,20,9.00,,
20/09/2021,USURPACIÓN DE IDENTIDAD,0,33,Agricola Oriental,Iztacalco,19.40181153,-99.0755184,2021,9,20,6.00,,
20/09/2021,USURPACIÓN DE IDENTIDAD,1,30,Pueblo Nuevo,Álvaro Obregón,19.38144463,-99.2388998,2021,9,20,15.00,,
20/09/2021,USURPACIÓN DE IDENTIDAD,0,66,Alamos,Benito Juárez,19.40132453,-99.14041311,2021,9,20,1.00,,
20/09/2021,USURPACIÓN DE IDENTIDAD,0,62,Del Valle Centro,Benito Juárez,19.38633608,-99.16249417,2021,9,20,1.00,,
20/09/2021,USURPACIÓN DE IDENTIDAD,0,62,Residencial Acueducto De Guadalupe,Gustavo A. Madero,19.52740416,-99.15677284,2021,9,20,5.00,,
20/09/2021,USURPACIÓN DE IDENTIDAD,1,49,Napoles,Benito Juárez,19.39492211,-99.17363048,2021,9,20,1.00,,
20/09/2021,USURPACIÓN DE IDENTIDAD,1,41,Barrio Santa Ana Poniente,Tláhuac,19.30011555,-99.04612049,2021,9,20,12.00,,
21/09/2021,USURPACIÓN DE IDENTIDAD,0,26,Nueva Atzacoalco,Gustavo A. Madero,19.49902642,-99.08876851,2021,9,21,5.00,,
21/09/2021,USURPACIÓN DE IDENTIDAD,1,45,Extremadura Insurgentes,Benito Juárez,19.37571685,-99.17850047,2021,9,21,1.00,,
21/09/2021,USURPACIÓN DE IDENTIDAD,0,6,Granjas Estrella,Iztapalapa,19.32052475,-99.08401144,2021,9,21,7.00,,
22/09/2021,USURPACIÓN DE IDENTIDAD,1,36,San Angel,Álvaro Obregón,19.34492595,-99.19885808,2021,9,22,15.00,,
22/09/2021,USURPACIÓN DE IDENTIDAD,0,37,San Francisco Culhuacan Barrio De San Juan,Coyoacán,19.3392106,-99.11766909,2021,9,22,2.00,,
22/09/2021,USURPACIÓN DE IDENTIDAD,1,19,El Centinela,Coyoacán,19.33455257,-99.14132237,2021,9,22,2.00,,
22/09/2021,USURPACIÓN DE IDENTIDAD,0,23,Santa Maria La Ribera,Cuauhtémoc,19.44746912,-99.16145235,2021,9,22,4.00,,
22/09/2021,USURPACIÓN DE IDENTIDAD,1,48,Industrial Vallejo,Azcapotzalco,19.50023351,-99.15611172,2021,9,22,0.00,,
22/09/2021,USURPACIÓN DE IDENTIDAD,1,31,Centro,Cuauhtémoc,19.43329927,-99.13622271,2021,9,22,4.00,,
22/09/2021,USURPACIÓN DE IDENTIDAD,0,63,Residencial Acueducto De Guadalupe,Gustavo A. Madero,19.52406725,-99.14793849,2021,9,22,5.00,,
23/09/2021,USURPACIÓN DE IDENTIDAD,1,21,Piloto Adolfo Lopez Mateos,Álvaro Obregón,19.37552868,-99.23077726,2021,9,23,15.00,,
23/09/2021,USURPACIÓN DE IDENTIDAD,1,29,Granada,Miguel Hidalgo,19.43857501,-99.20072526,2021,9,23,9.00,,
23/09/2021,USURPACIÓN DE IDENTIDAD,1,42,Agricultura,Miguel Hidalgo,19.45047494,-99.16543409,2021,9,23,9.00,,
23/09/2021,USURPACIÓN DE IDENTIDAD,0,40,Bosques De Las Lomas,Cuajimalpa de Morelos,19.39089055,-99.25526798,2021,9,23,3.00,,
23/09/2021,USURPACIÓN DE IDENTIDAD,0,61,Merced Gomez,Álvaro Obregón,19.36253473,-99.20510843,2021,9,23,15.00,,
23/09/2021,USURPACIÓN DE IDENTIDAD,1,48,Barrio San Pedro,Xochimilco,19.25759273,-99.1104202,2021,9,23,14.00,,
23/09/2021,USURPACIÓN DE IDENTIDAD,0,30,Vallejo Poniente,Gustavo A. Madero,19.46730352,-99.14303351,2021,9,23,5.00,,
23/09/2021,USURPACIÓN DE IDENTIDAD,1,42,Roma Norte,Cuauhtémoc,19.4236822,-99.15646076,2021,9,23,4.00,,
23/09/2021,USURPACIÓN DE IDENTIDAD,0,27,Desarrollo Urbano Quetzalcoatl,Iztapalapa,19.31885368,-99.04298678,2021,9,23,7.00,,
23/09/2021,USURPACIÓN DE IDENTIDAD,1,52,Ahuehuetes,Gustavo A. Madero,19.54515193,-99.12894588,2021,9,23,5.00,,
24/09/2021,USURPACIÓN DE IDENTIDAD,0,35,Pueblo Santa Ursula Xitla,Tlalpan,19.27538067,-99.17988575,2021,9,24,11.00,,
24/09/2021,USURPACIÓN DE IDENTIDAD,1,32,Insurgentes Mixcoac,Benito Juárez,19.37387099,-99.18014467,2021,9,24,1.00,,
24/09/2021,USURPACIÓN DE IDENTIDAD,0,45,Niños Heroes,Benito Juárez,19.3874064,-99.14479047,2021,9,24,1.00,,
24/09/2021,USURPACIÓN DE IDENTIDAD,1,52,Narvarte Oriente,Benito Juárez,19.39129123,-99.14729487,2021,9,24,1.00,,
24/09/2021,USURPACIÓN DE IDENTIDAD,1,24,Juarez,Cuauhtémoc,19.42439115,-99.16787468,2021,9,24,4.00,,
24/09/2021,USURPACIÓN DE IDENTIDAD,0,34,Valle De San Lorenzo,Iztapalapa,19.3018939,-99.07606691,2021,9,24,7.00,,
24/09/2021,USURPACIÓN DE IDENTIDAD,1,25,Pueblo San Andres De Las Salinas,Azcapotzalco,19.49021104,-99.15540934,2021,9,24,0.00,,
24/09/2021,USURPACIÓN DE IDENTIDAD,1,45,Vallejo,Gustavo A. Madero,19.46176092,-99.1274918,2021,9,24,5.00,,
24/09/2021,USURPACIÓN DE IDENTIDAD,0,48,Pedregal De Santo Domingo,Coyoacán,19.32192018,-99.16476153,2021,9,24,2.00,,
24/09/2021,USURPACIÓN DE IDENTIDAD,0,30,Pradera 2a Seccion,Gustavo A. Madero,19.47138531,-99.06551901,2021,9,24,5.00,,
24/09/2021,USURPACIÓN DE IDENTIDAD,1,55,Jardines Del Pedregal,Álvaro Obregón,19.31298984,-99.20287643,2021,9,24,15.00,,
25/09/2021,USURPACIÓN DE IDENTIDAD,1,38,Ampliacion Panamericana,Gustavo A. Madero,19.47624098,-99.14116792,2021,9,25,5.00,,
25/09/2021,USURPACIÓN DE IDENTIDAD,0,61,Lindavista Sur,Gustavo A. Madero,19.4900517,-99.13533993,2021,9,25,5.00,,
25/09/2021,USURPACIÓN DE IDENTIDAD,1,65,Progresista,Iztapalapa,19.35377887,-99.0679919,2021,9,25,7.00,,
26/09/2021,USURPACIÓN DE IDENTIDAD,1,38,San Pedro De Los Pinos,Benito Juárez,19.39579858,-99.18347821,2021,9,26,1.00,,
26/09/2021,USURPACIÓN DE IDENTIDAD,1,24,Mirador I,Tlalpan,19.27178741,-99.21667501,2021,9,26,11.00,,
26/09/2021,USURPACIÓN DE IDENTIDAD,0,49,Roma Sur,Cuauhtémoc,19.40839279,-99.16085377,2021,9,26,4.00,,
27/09/2021,USURPACIÓN DE IDENTIDAD,0,36,Portales Norte,Benito Juárez,19.36584712,-99.15202707,2021,9,27,1.00,,
27/09/2021,USURPACIÓN DE IDENTIDAD,1,38,Nueva Santa Maria,Azcapotzalco,19.46179348,-99.16894323,2021,9,27,0.00,,
27/09/2021,USURPACIÓN DE IDENTIDAD,1,42,Granjas Navidad,Cuajimalpa de Morelos,19.37134245,-99.28678259,2021,9,27,3.00,,
27/09/2021,USURPACIÓN DE IDENTIDAD,0,29,San Lorenzo La Cebada,Xochimilco,19.27679525,-99.12099615,2021,9,27,14.00,,
27/09/2021,USURPACIÓN DE IDENTIDAD,1,35,Apatlaco,Iztapalapa,19.38220348,-99.11880711,2021,9,27,7.00,,
27/09/2021,USURPACIÓN DE IDENTIDAD,0,65,Lindavista Norte,Gustavo A. Madero,19.49489572,-99.1302824,2021,9,27,5.00,,
28/09/2021,USURPACIÓN DE IDENTIDAD,1,57,San Rafael,Cuauhtémoc,19.43471775,-99.16058555,2021,9,28,4.00,,
28/09/2021,USURPACIÓN DE IDENTIDAD,0,32,Noche Buena,Benito Juárez,19.38211348,-99.17817056,2021,9,28,1.00,,
28/09/2021,USURPACIÓN DE IDENTIDAD,0,25,Barrio San Pedro,Xochimilco,19.25324805,-99.10987437,2021,9,28,14.00,,
